name,provider,rocket,status,launch_time,pad,mission_type,year,month,day,day_of_week,hour,provider_id,rocket_id,mission_type_id,pad_id
Sputnik 8K71PS | Sputnik-1,RVSN USSR,Sputnik 8K71PS,Launch Successful,1957-10-04 19:28:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,1957,10,4,Friday,19,40,282,7,83
Delta IV Medium | DMSP F17,Boeing,Delta IV Medium,Launch Successful,2006-11-04 13:53:00+00:00,"SLC-6, Vandenberg AFB, California, USA",Unknown,2006,11,4,Saturday,13,6,111,7,76
Delta II 7925 | GPS IIRM-3,Boeing,Delta II 7925,Launch Successful,2006-11-17 19:12:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Navigation,2006,11,17,Friday,19,6,103,5,57
Long March 3A | Fengyun-2D,CASC,Long March 3A,Launch Successful,2006-12-08 00:53:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2006,12,8,Friday,0,7,173,7,29
Ariane 5 ECA | WildBlue-1 & AMC-18,Arianespace,Ariane 5 ECA,Launch Successful,2006-12-08 22:08:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2006,12,8,Friday,22,3,18,7,5
Space Shuttle Discovery | STS-116,NASA,Space Shuttle Discovery,Launch Successful,2006-12-10 00:47:00+00:00,"LC-39B, Kennedy Space Center, Florida, USA",Unknown,2006,12,10,Sunday,0,35,279,7,35
Delta II 7920-10C | NROL-21,ULA,Delta II 7920-10C,Launch Successful,2006-12-14 21:00:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Military,2006,12,14,Thursday,21,47,98,4,63
Minotaur I | TacSat-2 & GeneSat-1,Northrop,Minotaur I,Launch Successful,2006-12-16 12:00:00+00:00,"LP-0B, Wallops Flight Facility, Virginia, USA",Unknown,2006,12,16,Saturday,12,36,191,7,44
H-IIA 204 | Kiku 8,MHI,H-IIA 204,Launch Successful,2006-12-18 06:32:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Unknown,2006,12,18,Monday,6,32,147,7,17
Cosmos-3M (11K65M) | SAR-Lupe 1,VKS RF,Cosmos-3M (11K65M),Launch Successful,2006-12-19 14:00:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2006,12,19,Tuesday,14,51,81,7,88
PSLV-G | Cartosat-2 & SRE-1 & Rideshares,ISRO,PSLV-G,Launch Successful,2007-01-10 03:54:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Unknown,2007,1,10,Wednesday,3,23,218,7,9
Zenit-3 SL | NSS-8,Sea Launch,Zenit-3 SL,Launch Failure,2007-01-30 23:21:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2007,1,30,Tuesday,23,44,337,7,42
Long March 3A | Beidou-1D,CASC,Long March 3A,Launch Successful,2007-02-02 16:28:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2007,2,2,Friday,16,7,173,7,29
Delta II 7925-10C | THEMIS,ULA,Delta II 7925-10C,Launch Successful,2007-02-17 23:01:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,2007,2,17,Saturday,23,47,105,7,58
"H-IIA 2024 | IGS-Optical 3V, IGS-Radar 2",MHI,H-IIA 2024,Launch Successful,2007-02-24 04:41:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Unknown,2007,2,24,Saturday,4,32,146,7,17
"Atlas V 401 | STP-1, FalconSat-3",ULA,Atlas V 401,Launch Successful,2007-03-09 03:10:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Unknown,2007,3,9,Friday,3,47,32,7,70
Ariane 5 ECA | Skynet 5A & INSAT-4B,Arianespace,Ariane 5 ECA,Launch Successful,2007-03-11 22:03:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,3,11,Sunday,22,3,18,7,5
Falcon 1 | DemoSat,SpaceX,Falcon 1,Launch Failure,2007-03-21 01:10:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Unknown,2007,3,21,Wednesday,1,45,128,7,51
Long March 2C | Haiyang-1B,CASC,Long March 2C,Launch Successful,2007-04-11 03:27:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,2007,4,11,Wednesday,3,7,164,7,40
Long March 3A | Compass-M1,CASC,Long March 3A,Launch Successful,2007-04-13 20:11:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2007,4,13,Friday,20,7,173,7,29
Dnepr | EgyptSat 1 & Others,Kosmotras,Dnepr,Launch Successful,2007-04-17 06:46:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Unknown,2007,4,17,Tuesday,6,28,118,7,85
PSLV-CA | AGILE & AAM,ISRO,PSLV-CA,Launch Successful,2007-04-23 10:00:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Unknown,2007,4,23,Monday,10,23,216,7,82
Minotaur I | NFIRE,Northrop,Minotaur I,Launch Successful,2007-04-24 06:48:00+00:00,"LP-0B, Wallops Flight Facility, Virginia, USA",Unknown,2007,4,24,Tuesday,6,36,191,7,44
Pegasus XL | AIM,Northrop,Pegasus XL,Launch Successful,2007-04-25 20:26:00+00:00,"Stargazer, Vandenberg AFB, California, USA",Unknown,2007,4,25,Wednesday,20,36,222,7,124
Ariane 5 ECA | Astra 1L & Galaxy 17,Arianespace,Ariane 5 ECA,Launch Successful,2007-05-04 22:29:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,5,4,Friday,22,3,18,7,5
Long March 3B/E | NIGCOMSAT-1,CASC,Long March 3B/E,Launch Successful,2007-05-13 16:01:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2007,5,13,Sunday,16,7,175,7,29
Long March 2D | Yaogan 2 & ZDPS-1,CASC,Long March 2D,Launch Successful,2007-05-25 07:12:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Unknown,2007,5,25,Friday,7,7,166,7,119
Long March 3A | SinoSat 3,CASC,Long March 3A,Launch Successful,2007-05-31 16:08:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2007,5,31,Thursday,16,7,173,7,29
Delta II 7420-10C | COSMO-SkyMed,ULA,Delta II 7420-10C,Launch Successful,2007-06-08 02:34:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2007,6,8,Friday,2,47,93,7,63
Space Shuttle Atlantis | STS-117,NASA,Space Shuttle Atlantis,Launch Successful,2007-06-08 23:38:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2007,6,8,Friday,23,35,276,7,34
Dnepr | TerraSAR-X,Kosmotras,Dnepr,Launch Successful,2007-06-15 02:14:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Unknown,2007,6,15,Friday,2,28,118,7,85
Atlas V 401 | NROL-30 & NOSS-3,ULA,Atlas V 401,Partial Failure,2007-06-15 15:11:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Military,2007,6,15,Friday,15,47,32,4,70
Dnepr | Genesis 2,Kosmotras,Dnepr,Launch Successful,2007-06-28 15:02:00+00:00,"Site 370/13, Yasny Cosmodrome, Russia",Unknown,2007,6,28,Thursday,15,28,118,7,105
Zenit-2 | Cosmos 2428,VKS RF,Zenit-2,Launch Successful,2007-06-29 10:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,2007,6,29,Friday,10,51,335,7,110
Cosmos-3M (11K65M) | SAR-Lupe 2,VKS RF,Cosmos-3M (11K65M),Launch Successful,2007-07-02 19:38:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2007,7,2,Monday,19,51,81,7,88
Long March 3B | Chinasat-6B,CASC,Long March 3B,Launch Successful,2007-07-05 20:08:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2007,7,5,Thursday,20,7,174,7,29
Delta II 7925 | Phoenix,ULA,Delta II 7925,Launch Successful,2007-08-04 09:26:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,2007,8,4,Saturday,9,47,103,7,57
Space Shuttle Endeavour | STS-118,NASA,Space Shuttle Endeavour,Launch Successful,2007-08-08 22:36:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2007,8,8,Wednesday,22,35,280,7,34
Ariane 5 ECA | Spaceway-3 & BSat-3A,Arianespace,Ariane 5 ECA,Launch Successful,2007-08-14 23:44:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,8,14,Tuesday,23,3,18,7,5
GSLV Mk I | INSAT-4CR,ISRO,GSLV Mk I,Partial Failure,2007-09-02 12:51:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Unknown,2007,9,2,Sunday,12,23,136,7,82
Cosmos-3M (11K65M) | Cosmos 2429,VKS RF,Cosmos-3M (11K65M),Launch Successful,2007-09-11 13:05:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2007,9,11,Tuesday,13,51,81,7,88
H-IIA 2022 | SELENE,MHI,H-IIA 2022,Launch Successful,2007-09-14 01:31:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Unknown,2007,9,14,Friday,1,32,145,7,17
Delta II 7920-10C | DigitalGlobe WorldView-1,ULA,Delta II 7920-10C,Launch Successful,2007-09-18 18:35:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2007,9,18,Tuesday,18,47,98,7,63
Long March 4B | CBERS-2B,CASC,Long March 4B,Launch Successful,2007-09-19 03:26:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,2007,9,19,Wednesday,3,7,181,7,40
Delta II 7925H | Dawn,ULA,Delta II 7925H,Launch Successful,2007-09-27 11:34:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,2007,9,27,Thursday,11,47,108,7,58
Ariane 5 GS | Intelsat 11 & Optus D2,Arianespace,Ariane 5 GS,Launch Successful,2007-10-05 22:02:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,10,5,Friday,22,3,22,7,5
Atlas V 421 | WSG-1,ULA,Atlas V 421,Launch Successful,2007-10-11 00:22:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Unknown,2007,10,11,Thursday,0,47,34,7,70
Delta II 7925 | GPS IIRM-4,ULA,Delta II 7925,Launch Successful,2007-10-17 12:23:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Navigation,2007,10,17,Wednesday,12,47,103,5,57
Space Shuttle Discovery | STS-120,NASA,Space Shuttle Discovery,Launch Successful,2007-10-23 03:38:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2007,10,23,Tuesday,3,35,279,7,34
Molniya-M /Block 2BL | Cosmos 2430,VKS RF,Molniya-M /Block 2BL,Launch Successful,2007-10-23 04:39:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,2007,10,23,Tuesday,4,51,195,7,93
Long March 3B | Chang'e 1,CASC,Long March 3B,Launch Successful,2007-10-24 10:05:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Unknown,2007,10,24,Wednesday,10,7,174,7,32
Cosmos-3M (11K65M) | SAR-Lupe 3,VKS RF,Cosmos-3M (11K65M),Launch Successful,2007-11-01 00:51:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2007,11,1,Thursday,0,51,81,7,88
Delta IV Heavy | DSP-23,ULA,Delta IV Heavy,Launch Successful,2007-11-11 01:50:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Unknown,2007,11,11,Sunday,1,47,110,7,66
Long March 4C | Yaogan 3,CASC,Long March 4C,Launch Successful,2007-11-11 22:48:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,2007,11,11,Sunday,22,7,182,7,40
Ariane 5 ECA | Skynet 5B & Star One C1,Arianespace,Ariane 5 ECA,Launch Successful,2007-11-14 22:03:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,11,14,Wednesday,22,3,18,7,5
Delta II 7420-10C | COSMO-2,ULA,Delta II 7420-10C,Launch Successful,2007-12-09 02:31:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2007,12,9,Sunday,2,47,93,7,63
Atlas V 401 | NROL-24,ULA,Atlas V 401,Launch Successful,2007-12-10 22:05:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Military,2007,12,10,Monday,22,47,32,4,70
Delta II 7925 | GPS IIRM-5,ULA,Delta II 7925,Launch Successful,2007-12-20 20:04:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Navigation,2007,12,20,Thursday,20,47,103,5,57
Ariane 5 GS | Rascom-QAF1 & Horizons-2,Arianespace,Ariane 5 GS,Launch Successful,2007-12-21 21:41:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2007,12,21,Friday,21,3,22,7,5
Zenit-3 SL | Thuraya-3,Sea Launch,Zenit-3 SL,Launch Successful,2008-01-15 11:48:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2008,1,15,Tuesday,11,44,337,7,42
PSLV-CA | TecSAR,ISRO,PSLV-CA,Launch Successful,2008-01-21 03:45:00+00:00,"First Launch Pad, Satish Dhawan Space Centre, India",Unknown,2008,1,21,Monday,3,23,216,7,9
Space Shuttle Atlantis | STS-122,NASA,Space Shuttle Atlantis,Launch Successful,2008-02-07 19:45:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2008,2,7,Thursday,19,35,276,7,34
H-IIA 202 | Kizuna,MHI,H-IIA 202,Launch Successful,2008-02-23 08:55:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Unknown,2008,2,23,Saturday,8,32,144,7,17
Ariane 5 ES | Jules Verne ATV,Arianespace,Ariane 5 ES,Launch Successful,2008-03-09 04:03:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,3,9,Sunday,4,3,19,7,5
Space Shuttle Endeavour | STS-123,NASA,Space Shuttle Endeavour,Launch Successful,2008-03-11 06:28:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2008,3,11,Tuesday,6,35,280,7,34
Atlas V 411 | NROL-28,ULA,Atlas V 411,Launch Successful,2008-03-13 10:02:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Military,2008,3,13,Thursday,10,47,33,4,67
Delta II 7925 | GPS IIRM-6,ULA,Delta II 7925,Launch Successful,2008-03-15 06:10:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Navigation,2008,3,15,Saturday,6,47,103,5,57
Zenit-3 SL | DirecTV-11,Sea Launch,Zenit-3 SL,Launch Successful,2008-03-19 22:47:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2008,3,19,Wednesday,22,44,337,7,42
Cosmos-3M (11K65M) | SAR-Lupe 4,VKS RF,Cosmos-3M (11K65M),Launch Successful,2008-03-27 17:16:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2008,3,27,Thursday,17,51,81,7,88
Atlas V 421 | ICO G1,ULA,Atlas V 421,Launch Successful,2008-04-14 20:12:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Unknown,2008,4,14,Monday,20,47,34,7,70
Pegasus XL | C/NOFS,Northrop,Pegasus XL,Launch Successful,2008-04-15 17:01:00+00:00,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Unknown,2008,4,15,Tuesday,17,36,222,7,123
Ariane 5 ECA | Star One C2 & Vinasat-1,Arianespace,Ariane 5 ECA,Launch Successful,2008-04-18 22:17:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,4,18,Friday,22,3,18,7,5
Long March 3C | Tianlian I-01,CASC,Long March 3C,Launch Successful,2008-04-25 15:35:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2008,4,25,Friday,15,7,177,7,29
PSLV-CA | Cartosat-2A & Rideshares,ISRO,PSLV-CA,Launch Successful,2008-04-28 03:53:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Unknown,2008,4,28,Monday,3,23,216,7,82
Zenit-3 SLB | AMOS 3,Land Launch,Zenit-3 SLB,Partial Failure,2008-04-28 05:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,2008,4,28,Monday,5,29,338,7,110
Zenit-3 SL | Galaxy 18,Sea Launch,Zenit-3 SL,Launch Successful,2008-05-21 09:42:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2008,5,21,Wednesday,9,44,337,7,42
"Rokot/Briz KM | Cosmos 2437 to 2439, Youbilielnyi",VKS RF,Rokot/Briz KM,Launch Successful,2008-05-23 15:20:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,2008,5,23,Friday,15,51,234,7,90
Long March 4C | Fengyun-3A,CASC,Long March 4C,Launch Successful,2008-05-27 03:02:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,2008,5,27,Tuesday,3,7,182,7,40
Space Shuttle Discovery | STS-124,NASA,Space Shuttle Discovery,Launch Successful,2008-05-31 21:02:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2008,5,31,Saturday,21,35,279,7,34
Long March 3B | ChinaSat 9,CASC,Long March 3B,Launch Successful,2008-06-09 12:15:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2008,6,9,Monday,12,7,174,7,29
Delta II 7920H-10C | GLAST,ULA,Delta II 7920H-10C,Launch Successful,2008-06-11 16:05:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,2008,6,11,Wednesday,16,47,102,7,58
Ariane 5 ECA | Skynet 5C & Turksat 3A,Arianespace,Ariane 5 ECA,Launch Successful,2008-06-12 22:05:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,6,12,Thursday,22,3,18,7,5
Cosmos-3M (11K65M) | Orbcomm Satellites,VKS RF,Cosmos-3M (11K65M),Launch Successful,2008-06-19 06:36:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2008,6,19,Thursday,6,51,81,7,88
Delta II 7320-10C | Jason-2,ULA,Delta II 7320-10C,Launch Successful,2008-06-20 07:46:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2008,6,20,Friday,7,47,91,7,63
Ariane 5 ECA | ProtoStar-1 & Badr-6,Arianespace,Ariane 5 ECA,Launch Successful,2008-07-07 21:47:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,7,7,Monday,21,3,18,7,5
Zenit-3 SL | EchoStar XI,Sea Launch,Zenit-3 SL,Launch Successful,2008-07-16 05:20:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2008,7,16,Wednesday,5,44,337,7,42
Cosmos-3M (11K65M) | SAR-Lupe 5,VKS RF,Cosmos-3M (11K65M),Launch Successful,2008-07-22 02:40:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,2008,7,22,Tuesday,2,51,81,7,88
Falcon 1 | Flight 3,SpaceX,Falcon 1,Launch Failure,2008-08-03 03:34:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Unknown,2008,8,3,Sunday,3,45,128,7,51
Ariane 5 ECA | Superbird-7 & AMC-21,Arianespace,Ariane 5 ECA,Launch Successful,2008-08-14 20:44:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,8,14,Thursday,20,3,18,7,5
Dnepr | RapidEye 1 to 5,Kosmotras,Dnepr,Launch Successful,2008-08-29 07:15:00+00:00,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Unknown,2008,8,29,Friday,7,28,118,7,85
Long March 2C/SMA | Huanjing-1A & 1B,CASC,Long March 2C/SMA,Launch Successful,2008-09-06 03:25:00+00:00,"LC-7, Taiyuan Satellite Launch Center, China",Unknown,2008,9,6,Saturday,3,7,165,7,40
Delta II 7420-10C | GeoEye-1,ULA,Delta II 7420-10C,Launch Successful,2008-09-06 18:50:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2008,9,6,Saturday,18,47,93,7,63
Zenit-3 SL | Galaxy 19,Sea Launch,Zenit-3 SL,Launch Successful,2008-09-24 09:27:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2008,9,24,Wednesday,9,44,337,7,42
Long March 2F/G | Shenzhou 7,CASC,Long March 2F/G,Launch Successful,2008-09-28 13:10:00+00:00,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Unknown,2008,9,28,Sunday,13,7,170,7,118
Falcon 1 | RatSat,SpaceX,Falcon 1,Launch Successful,2008-09-28 23:15:00+00:00,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Unknown,2008,9,28,Sunday,23,45,128,7,51
Dnepr | THEOS 1,Kosmotras,Dnepr,Launch Successful,2008-10-01 06:37:00+00:00,"Site 370/13, Yasny Cosmodrome, Russia",Unknown,2008,10,1,Wednesday,6,28,118,7,105
Pegasus XL | IBEX,Northrop,Pegasus XL,Launch Successful,2008-10-19 17:47:00+00:00,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Unknown,2008,10,19,Sunday,17,36,222,7,123
PSLV-XL | Chandrayaan-1,ISRO,PSLV-XL,Launch Successful,2008-10-22 00:52:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Unknown,2008,10,22,Wednesday,0,23,220,7,82
Long March 4B | Shijian-6E & F,CASC,Long March 4B,Launch Successful,2008-10-25 01:15:00+00:00,"LC-9, Taiyuan Satellite Launch Center, China",Unknown,2008,10,25,Saturday,1,7,181,7,41
Delta II 7420-10C | COSMO-3,ULA,Delta II 7420-10C,Launch Successful,2008-10-25 02:28:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2008,10,25,Saturday,2,47,93,7,63
Long March 3B/E | VENESAT 1,CASC,Long March 3B/E,Launch Successful,2008-10-29 16:53:00+00:00,"LC-2, Xichang Satellite Launch Center, China",Unknown,2008,10,29,Wednesday,16,7,175,7,29
Long March 2D | Shiyan-3 & Chuangxin-1(02),CASC,Long March 2D,Launch Successful,2008-11-05 00:15:00+00:00,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",Unknown,2008,11,5,Wednesday,0,7,166,7,119
Space Shuttle Endeavour | STS-126,NASA,Space Shuttle Endeavour,Launch Successful,2008-11-15 00:55:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2008,11,15,Saturday,0,35,280,7,34
Molniya-M /Block 2BL | Cosmos 2446,VKS RF,Molniya-M /Block 2BL,Launch Successful,2008-12-02 04:59:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Unknown,2008,12,2,Tuesday,4,51,195,7,93
Ariane 5 ECA | Hot Bird 9 & Eutelsat W2M,Arianespace,Ariane 5 ECA,Launch Successful,2008-12-20 22:35:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2008,12,20,Saturday,22,3,18,7,5
Delta IV Heavy | NROL-26,ULA,Delta IV Heavy,Launch Successful,2009-01-18 02:47:00+00:00,"SLC-37B, Cape Canaveral AFS, Florida, USA",Military,2009,1,18,Sunday,2,47,110,4,66
"H-IIA 202 | Ibuki, Maido 1 & Others",MHI,H-IIA 202,Launch Successful,2009-01-23 03:54:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Unknown,2009,1,23,Friday,3,32,144,7,17
Tsyklon-3 | Koronas Foton,VKS RF,Tsyklon-3,Launch Successful,2009-01-30 13:30:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Unknown,2009,1,30,Friday,13,51,323,7,103
Delta II 7320-10C | NOAA-N Prime,ULA,Delta II 7320-10C,Launch Successful,2009-02-06 10:22:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2009,2,6,Friday,10,47,91,7,63
"Ariane 5 ECA | Hot Bird 10, NSS-9, Spirale-A & B",Arianespace,Ariane 5 ECA,Launch Successful,2009-02-12 22:09:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2009,2,12,Thursday,22,3,18,7,5
Minotaur C (Taurus) | Orbiting Carbon Observatory,Northrop,Minotaur C (Taurus),Launch Failure,2009-02-24 09:55:00+00:00,"SLC-576E, Vandenberg AFB, California, USA",Unknown,2009,2,24,Tuesday,9,36,190,7,75
Zenit-3 SLB | Telstar-11N,Land Launch,Zenit-3 SLB,Launch Successful,2009-02-26 08:30:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Unknown,2009,2,26,Thursday,8,29,338,7,110
Delta II 7925-10L | Kepler,ULA,Delta II 7925-10L,Launch Successful,2009-03-07 03:49:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,2009,3,7,Saturday,3,47,106,7,58
Space Shuttle Discovery | STS-119,NASA,Space Shuttle Discovery,Launch Successful,2009-03-15 23:43:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2009,3,15,Sunday,23,35,279,7,34
Rokot/Briz KM | GOCE,Eurockot,Rokot/Briz KM,Launch Successful,2009-03-17 14:21:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,2009,3,17,Tuesday,14,14,234,7,90
Delta II 7925 | GPS IIRM-7,ULA,Delta II 7925,Launch Successful,2009-03-24 08:34:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Navigation,2009,3,24,Tuesday,8,47,103,5,57
Atlas V 421 | WGS-2,ULA,Atlas V 421,Launch Successful,2009-04-04 00:31:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Unknown,2009,4,4,Saturday,0,47,34,7,70
Unha-2 | Kwangmyngsng-2,KCST,Unha-2,Launch Failure,2009-04-05 02:20:00+00:00,"Pad 1, Tonghae Satellite Launching Ground, North Korea",Unknown,2009,4,5,Sunday,2,26,324,7,54
PSLV-CA | RISAT-2 & ANUSAT,ISRO,PSLV-CA,Launch Successful,2009-04-20 01:15:00+00:00,"Second Launch Pad, Satish Dhawan Space Centre, India",Unknown,2009,4,20,Monday,1,23,216,7,82
Zenit-3 SL | Sicral-1B,Sea Launch,Zenit-3 SL,Launch Successful,2009-04-20 08:15:00+00:00,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Unknown,2009,4,20,Monday,8,44,337,7,42
Delta II 7920-10C | STSS-ATRR,ULA,Delta II 7920-10C,Launch Successful,2009-05-05 20:24:00+00:00,"SLC-2W, Vandenberg AFB, California, USA",Unknown,2009,5,5,Tuesday,20,47,98,7,63
Space Shuttle Atlantis | STS-125,NASA,Space Shuttle Atlantis,Launch Successful,2009-05-11 18:01:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Unknown,2009,5,11,Monday,18,35,276,7,34
Ariane 5 ECA | Herschel Space Observatory & Planck,Arianespace,Ariane 5 ECA,Launch Successful,2009-05-14 13:12:00+00:00,"ELA-3, Guiana Space Centre, French Guiana, France",Unknown,2009,5,14,Thursday,13,3,18,7,5
Minotaur I | TacSat-3 / PharmaSat / AeroCube 3 / HawkSat I / CP6,Northrop,Minotaur I,Launch Successful,2009-05-19 23:55:00+00:00,"LP-0B, Wallops Flight Facility, Virginia, USA",Unknown,2009,5,19,Tuesday,23,36,191,7,44
Atlas V 421 | LRO/LCROSS,ULA,Atlas V 421,Launch Successful,2009-06-18 17:32:00+00:00,"SLC-41, Cape Canaveral AFS, Florida, USA",Unknown,2009,6,18,Thursday,17,47,34,7,70
